Date,Speed,Direction
1/20/19 17:56,7.01,161.5
1/20/19 18:56,7.68,132
1/20/19 19:56,6.01,140.4
1/20/19 20:56,2.34,175.5
1/20/19 21:56,0.67,269.6
1/20/19 22:56,0.67,324.3
1/20/19 23:56,1.34,73
1/21/19 0:56,0.67,84.2
1/21/19 1:56,0.67,182.5
1/21/19 2:56,0.67,178.3
1/21/19 3:56,0.33,353.8
1/21/19 4:56,0.33,213.4
1/21/19 5:56,0.33,240.1
1/21/19 6:56,0.33,186.7
1/21/19 7:56,0.33,47.7
1/21/19 8:56,0.33,351
1/21/19 9:56,0.67,116.5
1/21/19 10:56,0.67,228.8
1/21/19 11:56,1.34,207.8
1/21/19 12:56,2.34,182.5
1/21/19 13:56,3.67,158.6
1/21/19 14:56,6.35,143.2
1/21/19 15:56,7.01,144.6
1/21/19 16:56,8.35,140.4
1/21/19 17:56,8.35,132
1/21/19 18:56,7.68,130.6
1/21/19 19:56,7.01,129.2
1/21/19 20:56,3.67,189.5
1/21/19 21:56,1,143.2
1/21/19 22:56,0.67,59
1/21/19 23:56,1,56.2
1/22/19 0:56,1,249.9
1/22/19 1:56,0.33,71.6
1/22/19 2:56,0.33,4.2
1/22/19 3:56,0.67,328.5
1/22/19 4:56,0.67,283.6
1/22/19 5:56,0.67,216.2
1/22/19 6:56,0.33,30.9
1/22/19 7:56,0.33,321.5
1/22/19 8:56,0.33,259.7
1/22/19 9:56,0.67,124.9
1/22/19 10:56,0.33,235.9
1/22/19 11:56,1.34,188.1
1/22/19 12:56,2.34,175.5
1/22/19 13:56,3.34,147.4
1/22/19 14:56,4.34,162.9
1/22/19 15:56,7.68,143.2
1/22/19 16:56,8.68,129.2
1/22/19 17:56,7.68,127.8
1/22/19 18:56,6.35,123.5
1/22/19 19:56,6.01,129.2
1/22/19 20:56,5.01,129.2
1/22/19 21:56,1.67,234.5
1/22/19 22:56,0.67,287.8
1/22/19 23:56,1,123.5
1/23/19 0:56,0.67,49.1
1/23/19 1:56,1,81.4
1/23/19 2:56,0.67,294.8
1/23/19 3:56,0.67,139
1/23/19 4:56,0.33,37.9
1/23/19 5:56,1,346.8
1/23/19 6:56,0.67,203.6
1/23/19 7:56,0.33,127.8
1/23/19 8:56,0.33,134.8
1/23/19 9:56,0,132
1/23/19 10:56,1,148.8
1/23/19 11:56,1.34,195.1
1/23/19 12:56,3.01,174.1
1/23/19 13:56,4.34,193.7
1/23/19 14:56,7.68,223.2
1/23/19 15:56,6.68,202.2
1/23/19 16:56,6.01,169.9
1/23/19 17:56,5.68,140.4
1/23/19 18:56,5.01,143.2
1/23/19 19:56,5.68,132
1/23/19 20:56,3.01,148.8
1/23/19 21:56,3.34,220.4
1/23/19 22:56,3.01,144.6
1/23/19 23:56,2,110.9
1/24/19 0:56,1.67,70.2
1/24/19 1:56,0.67,271
1/24/19 2:56,0.67,181.1
1/24/19 3:56,0.67,96.9
1/24/19 4:56,1.34,335.5
1/24/19 5:56,0.67,95.5
1/24/19 6:56,1,297.6
1/24/19 7:56,1,217.6
1/24/19 8:56,0.67,154.4
1/24/19 9:56,1.34,119.3
1/24/19 10:56,1.34,98.3
1/24/19 11:56,1.34,130.6
1/24/19 12:56,2.67,130.6
1/24/19 13:56,6.01,334.1
1/24/19 14:56,8.02,345.4
1/24/19 15:56,9.68,335.5
1/24/19 16:56,10.69,353.8
1/24/19 17:56,5.34,39.3
1/24/19 18:56,4.68,28.1
1/24/19 19:56,2.67,110.9
1/24/19 20:56,5.01,11.2
1/24/19 21:56,9.35,353.8
1/24/19 22:56,7.68,351
1/24/19 23:56,1.67,308.9
1/25/19 0:56,0.67,278
1/25/19 1:56,1,122.1
1/25/19 2:56,1.67,99.7
1/25/19 3:56,1.34,106.7
1/25/19 4:56,0.33,311.7
1/25/19 5:56,0.33,153
1/25/19 6:56,1,71.6
1/25/19 7:56,0.67,101.1
1/25/19 8:56,1.34,51.9
1/25/19 9:56,0.67,186.7
1/25/19 10:56,1,157.2
1/25/19 11:56,2,185.3
1/25/19 12:56,2.67,167.1
1/25/19 13:56,3.01,172.7
1/25/19 14:56,3.67,241.5
1/25/19 15:56,6.68,198
1/25/19 16:56,5.01,47.7
1/25/19 17:56,5.34,4.2
1/25/19 18:56,7.01,2.8
1/25/19 19:56,6.68,9.8
1/25/19 20:56,2,73
1/25/19 21:56,1,53.3
1/25/19 22:56,1,116.5
1/25/19 23:56,0.33,349.6
1/26/19 0:56,0.67,268.1
1/26/19 1:56,1.67,71.6
1/26/19 2:56,0.67,75.8
1/26/19 3:56,0.67,70.2
1/26/19 4:56,0.33,73
1/26/19 5:56,0.67,59
1/26/19 6:56,0.33,160
1/26/19 7:56,0.67,178.3
1/26/19 8:56,0.33,28.1
1/26/19 9:56,0.33,137.6
1/26/19 10:56,0.67,266.7
1/26/19 11:56,2,185.3
1/26/19 12:56,2.67,185.3
1/26/19 13:56,6.01,262.5
1/26/19 14:56,5.34,279.4
1/26/19 15:56,4.01,271
1/26/19 16:56,3.34,124.9
1/26/19 17:56,7.68,81.4
1/26/19 18:56,10.02,25.3
1/26/19 19:56,9.02,21.1
1/26/19 20:56,6.68,23.9
1/26/19 21:56,4.68,30.9
1/26/19 22:56,1.34,235.9
1/26/19 23:56,1,256.9
1/27/19 0:56,0.67,351
1/27/19 1:56,0.67,88.4
1/27/19 2:56,1,344
1/27/19 3:56,0.33,85.6
1/27/19 4:56,0.67,47.7
1/27/19 5:56,0.67,346.8
1/27/19 6:56,0.33,116.5
1/27/19 7:56,0.67,77.2
1/27/19 8:56,0.33,144.6
1/27/19 9:56,0.67,157.2
1/27/19 10:56,1,167.1
1/27/19 11:56,2,196.5
1/27/19 12:56,3.34,207.8
1/27/19 13:56,3.67,181.1
1/27/19 14:56,4.34,167.1
1/27/19 15:56,4.68,122.1
1/27/19 16:56,7.35,338.3
1/27/19 17:56,7.68,19.7
1/27/19 18:56,9.68,355.2
1/27/19 19:56,4.68,23.9
1/27/19 20:56,3.34,32.3
1/27/19 21:56,1.67,78.6
1/27/19 22:56,1.34,167.1
1/27/19 23:56,1,300.4
1/28/19 0:56,0.33,258.3
1/28/19 1:56,0.67,349.6
1/28/19 2:56,0.67,300.4
1/28/19 3:56,0.67,67.4
1/28/19 4:56,0.67,44.9
1/28/19 5:56,0.67,140.4
1/28/19 6:56,0.33,341.2
1/28/19 7:56,0.33,160
1/28/19 8:56,0.67,103.9
1/28/19 9:56,0.33,327.1
1/28/19 10:56,0.67,126.4
1/28/19 11:56,2,155.8
1/28/19 12:56,2.34,174.1
1/28/19 13:56,2.34,212
1/28/19 14:56,4.34,317.3
1/28/19 15:56,3.34,235.9
1/28/19 16:56,5.68,195.1
1/28/19 17:56,2.67,130.6
1/28/19 18:56,3.01,157.2
1/28/19 19:56,2.67,136.2
1/28/19 20:56,4.01,129.2
1/28/19 21:56,2,205
1/28/19 22:56,0.67,209.2
1/28/19 23:56,1.34,331.3
1/29/19 0:56,1.67,268.1
1/29/19 1:56,1,119.3
1/29/19 2:56,1.34,205
1/29/19 3:56,2,164.3
1/29/19 4:56,2.67,71.6
1/29/19 5:56,2.34,80
1/29/19 6:56,2,87
1/29/19 7:56,0.33,112.3
1/29/19 8:56,0.33,59
1/29/19 9:56,0.67,112.3
1/29/19 10:56,1.34,117.9
1/29/19 11:56,1.67,144.6
1/29/19 12:56,3.67,176.9
1/29/19 13:56,6.01,221.8
1/29/19 14:56,8.02,172.7
1/29/19 15:56,5.34,265.3
1/29/19 16:56,5.34,352.4
1/29/19 17:56,6.68,19.7
1/29/19 18:56,6.68,9.8
1/29/19 19:56,4.01,355.2
1/29/19 20:56,1.67,67.4
1/29/19 21:56,0.67,87
1/29/19 22:56,0.33,0
1/29/19 23:56,0.33,311.7
1/30/19 0:56,0.67,94.1
1/30/19 1:56,1.67,92.7
1/30/19 2:56,2.34,75.8
1/30/19 3:56,1.34,67.4
1/30/19 4:56,1,348.2
1/30/19 5:56,1,338.3
1/30/19 6:56,0.33,91.3
1/30/19 7:56,0.67,101.1
1/30/19 8:56,1.34,123.5
1/30/19 9:56,1,116.5
1/30/19 10:56,1.34,117.9
1/30/19 11:56,1.34,129.2
1/30/19 12:56,1,60.4
1/30/19 13:56,1.67,275.2
1/30/19 14:56,3.67,241.5
1/30/19 15:56,4.68,310.3
1/30/19 16:56,3.01,92.7
1/30/19 17:56,1.67,108.1
1/30/19 18:56,0.67,335.5
1/30/19 19:56,2,353.8
1/30/19 20:56,3.34,1.4
1/30/19 21:56,1,66
1/30/19 22:56,0.67,98.3
1/30/19 23:56,0.33,283.6
1/31/19 0:56,0,278
1/31/19 1:56,0.33,203.6
1/31/19 2:56,0.33,167.1
1/31/19 3:56,0.67,81.4
1/31/19 4:56,1.34,78.6
1/31/19 5:56,1,98.3
1/31/19 6:56,1,103.9
1/31/19 7:56,0.67,139
1/31/19 8:56,1.67,206.4
1/31/19 9:56,1,205
1/31/19 10:56,0.67,213.4
1/31/19 11:56,1,300.4
1/31/19 12:56,1.67,254.1
1/31/19 13:56,2.67,216.2
1/31/19 14:56,5.68,185.3
1/31/19 15:56,5.68,96.9
1/31/19 16:56,6.01,106.7
1/31/19 17:56,6.01,129.2
1/31/19 18:56,6.01,140.4
1/31/19 19:56,4.68,134.8
1/31/19 20:56,3.01,139
1/31/19 21:56,0.67,74.4
1/31/19 22:56,1.67,196.5
1/31/19 23:56,1.67,115.1
2/1/19 0:56,0.67,261.1
2/1/19 1:56,0.33,217.6
2/1/19 2:56,0.67,283.6
2/1/19 3:56,0.33,33.7
2/1/19 4:56,0.33,84.2
2/1/19 5:56,0.33,46.3
2/1/19 6:56,0,109.5
2/1/19 7:56,0.67,147.4
2/1/19 8:56,0.33,256.9
2/1/19 9:56,0.67,199.4
2/1/19 10:56,1,158.6
2/1/19 11:56,1,164.3
2/1/19 12:56,1.67,221.8
2/1/19 13:56,2,189.5
2/1/19 14:56,3.34,176.9
2/1/19 15:56,8.35,196.5
2/1/19 16:56,8.02,143.2
2/1/19 17:56,8.68,130.6
2/1/19 18:56,8.35,134.8
2/1/19 19:56,6.35,36.5
2/1/19 20:56,5.34,0
2/1/19 21:56,4.01,7
2/1/19 22:56,2.67,348.2
2/1/19 23:56,1,329.9
2/2/19 0:56,0.33,259.7
2/2/19 1:56,0.33,296.2
2/2/19 2:56,1,44.9
2/2/19 3:56,0.33,282.2
2/2/19 4:56,0.67,8.4
2/2/19 5:56,0.67,78.6
2/2/19 6:56,0.33,294.8
2/2/19 7:56,0.33,223.2
2/2/19 8:56,0.33,303.2
2/2/19 9:56,1.34,144.6
2/2/19 10:56,1,150.2
2/2/19 11:56,1.34,172.7
2/2/19 12:56,1.67,165.7
2/2/19 13:56,2,279.4
2/2/19 14:56,2,110.9
2/2/19 15:56,5.34,205
2/2/19 16:56,5.68,174.1
2/2/19 17:56,6.35,61.8
2/2/19 18:56,5.01,0
2/2/19 19:56,5.34,346.8
2/2/19 20:56,3.67,355.2
2/2/19 21:56,2.34,223.2
2/2/19 22:56,1.67,256.9
2/2/19 23:56,3.34,353.8
2/3/19 0:56,4.68,9.8
2/3/19 1:56,2.67,321.5
2/3/19 2:56,1,144.6
2/3/19 3:56,1,123.5
2/3/19 4:56,0.67,310.3
2/3/19 5:56,0.33,352.4
2/3/19 6:56,0.33,209.2
2/3/19 7:56,0.67,334.1
2/3/19 8:56,1,174.1
2/3/19 9:56,1.34,144.6
2/3/19 10:56,1.67,165.7
2/3/19 11:56,2.34,206.4
2/3/19 12:56,2.67,190.9
2/3/19 13:56,3.01,200.8
2/3/19 14:56,2,196.5
2/3/19 15:56,2.34,193.7
2/3/19 16:56,6.68,224.6
2/3/19 17:56,4.01,335.5
2/3/19 18:56,2.67,181.1
2/3/19 19:56,2.34,18.3
2/3/19 20:56,2.34,30.9
2/3/19 21:56,1.67,87
2/3/19 22:56,1.67,266.7
2/3/19 23:56,0.67,329.9
2/4/19 0:56,1,81.4
2/4/19 1:56,1,132
2/4/19 2:56,0.67,349.6
2/4/19 3:56,1.67,64.6
2/4/19 4:56,0.67,189.5
2/4/19 5:56,0.33,335.5
2/4/19 6:56,0.33,4.2
2/4/19 7:56,1,112.3
2/4/19 8:56,1,143.2
2/4/19 9:56,0.67,132
2/4/19 10:56,1,162.9
2/4/19 11:56,1.67,155.8
2/4/19 12:56,2,151.6
2/4/19 13:56,2,136.2
2/4/19 14:56,1.67,238.7
2/4/19 15:56,4.01,112.3
2/4/19 16:56,6.35,198
2/4/19 17:56,6.01,332.7
2/4/19 18:56,5.34,258.3
2/4/19 19:56,6.68,80
2/4/19 20:56,3.67,348.2
2/4/19 21:56,3.67,32.3
2/4/19 22:56,3.67,25.3
2/4/19 23:56,1.67,105.3
2/5/19 0:56,1,15.4
2/5/19 1:56,1.34,331.3
2/5/19 2:56,1,140.4
2/5/19 3:56,0.67,345.4
2/5/19 4:56,0.67,91.3
2/5/19 5:56,0.67,355.2
2/5/19 6:56,0.67,311.7
2/5/19 7:56,0.67,141.8
2/5/19 8:56,1,124.9
2/5/19 9:56,1.34,151.6
2/5/19 10:56,1,140.4
2/5/19 11:56,1,181.1
2/5/19 12:56,2,133.4
2/5/19 13:56,3.34,119.3
2/5/19 14:56,3.67,126.4
2/5/19 15:56,3.34,205
2/5/19 16:56,4.34,137.6
2/5/19 17:56,6.68,171.3
2/5/19 18:56,7.35,144.6
2/5/19 19:56,7.68,160
2/5/19 20:56,8.02,299
2/5/19 21:56,3.01,321.5
2/5/19 22:56,3.34,18.3
2/5/19 23:56,2,21.1
2/6/19 0:56,1.67,349.6
2/6/19 1:56,2.34,21.1
2/6/19 2:56,2,77.2
2/6/19 3:56,1.34,68.8
2/6/19 4:56,1,30.9
2/6/19 5:56,0.67,18.3
2/6/19 6:56,0.67,33.7
2/6/19 7:56,0.67,283.6
2/6/19 8:56,0.33,116.5
2/6/19 9:56,0.33,136.2
2/6/19 10:56,1,146
2/6/19 11:56,1.34,146
2/6/19 12:56,2.34,155.8
2/6/19 13:56,2.34,150.2
2/6/19 14:56,3.67,206.4
2/6/19 15:56,4.01,169.9
2/6/19 16:56,8.68,141.8
2/6/19 17:56,5.34,245.7
2/6/19 18:56,5.68,216.2
2/6/19 19:56,8.02,355.2
2/6/19 20:56,4.34,28.1
2/6/19 21:56,2.34,40.7
2/6/19 22:56,2.67,88.4
2/6/19 23:56,1,112.3
2/7/19 0:56,1.34,313.1
2/7/19 1:56,1,207.8
2/7/19 2:56,0.67,44.9
2/7/19 3:56,1,92.7
2/7/19 4:56,1.34,91.3
2/7/19 5:56,1,54.8
2/7/19 6:56,0.67,205
2/7/19 7:56,0.33,256.9
2/7/19 8:56,0.33,314.5
2/7/19 9:56,0.33,136.2
2/7/19 10:56,1.34,155.8
2/7/19 11:56,1.67,192.3
2/7/19 12:56,2,167.1
2/7/19 13:56,2.67,200.8
2/7/19 14:56,6.68,158.6
2/7/19 15:56,5.68,202.2
2/7/19 16:56,4.34,37.9
2/7/19 17:56,3.34,39.3
2/7/19 18:56,4.01,18.3
2/7/19 19:56,5.68,1.4
2/7/19 20:56,3.34,4.2
2/7/19 21:56,2.34,18.3
2/7/19 22:56,1.67,174.1
2/7/19 23:56,2.67,217.6
2/8/19 0:56,3.01,150.2
2/8/19 1:56,3.01,56.2
2/8/19 2:56,2.67,43.5
2/8/19 3:56,0.67,304.7
2/8/19 4:56,1,12.6
2/8/19 5:56,0.33,99.7
2/8/19 6:56,0.67,262.5
2/8/19 7:56,0.67,47.7
2/8/19 8:56,1.34,155.8
2/8/19 9:56,0.67,172.7
2/8/19 10:56,1.34,181.1
2/8/19 11:56,1,151.6
2/8/19 12:56,1.67,174.1
2/8/19 13:56,2.67,235.9
2/8/19 14:56,1.67,77.2
2/8/19 15:56,3.34,167.1
2/8/19 16:56,3.01,193.7
2/8/19 17:56,7.01,106.7
2/8/19 18:56,5.68,36.5
2/8/19 19:56,5.34,346.8
2/8/19 20:56,4.34,349.6
2/8/19 21:56,3.34,11.2
2/8/19 22:56,1,101.1
2/8/19 23:56,0.67,206.4
2/9/19 0:56,1.34,324.3
2/9/19 1:56,1.67,155.8
2/9/19 2:56,1.67,89.9
2/9/19 3:56,1.67,78.6
2/9/19 4:56,1,75.8
2/9/19 5:56,0.33,95.5
2/9/19 6:56,0.33,113.7
2/9/19 7:56,0.67,42.1
2/9/19 8:56,0.67,143.2
2/9/19 9:56,0.67,157.2
2/9/19 10:56,0.67,175.5
2/9/19 11:56,1.34,169.9
2/9/19 12:56,2.34,183.9
2/9/19 13:56,2.67,202.2
2/9/19 14:56,2.67,198
2/9/19 15:56,6.01,223.2
2/9/19 16:56,6.35,271
2/9/19 17:56,3.34,12.6
2/9/19 18:56,1.67,28.1
2/9/19 19:56,3.67,144.6
2/9/19 20:56,3.34,137.6
2/9/19 21:56,1.34,282.2
2/9/19 22:56,0.67,280.8
2/9/19 23:56,1,39.3
2/10/19 0:56,0.67,37.9
2/10/19 1:56,0.67,258.3
2/10/19 2:56,0.33,261.1
2/10/19 3:56,0.33,171.3
2/10/19 4:56,0.67,221.8
2/10/19 5:56,0.33,143.2
2/10/19 6:56,0.33,147.4
2/10/19 7:56,0.67,57.6
2/10/19 8:56,1,146
2/10/19 9:56,1,110.9
2/10/19 10:56,0.67,169.9
2/10/19 11:56,1,155.8
2/10/19 12:56,2,172.7
2/10/19 13:56,2.67,179.7
2/10/19 14:56,2.67,216.2
2/10/19 15:56,4.68,188.1
2/10/19 16:56,5.68,146
2/10/19 17:56,7.01,134.8
2/10/19 18:56,7.01,129.2
2/10/19 19:56,7.01,133.4
2/10/19 20:56,5.01,141.8
2/10/19 21:56,2.34,213.4
2/10/19 22:56,1.34,234.5
2/10/19 23:56,1.34,307.5
2/11/19 0:56,1.34,304.7
2/11/19 1:56,1.34,98.3
2/11/19 2:56,0.67,25.3
2/11/19 3:56,0.67,334.1
2/11/19 4:56,0.33,123.5
2/11/19 5:56,0.67,134.8
2/11/19 6:56,0.67,67.4
2/11/19 7:56,0.33,231.6
2/11/19 8:56,0.33,112.3
2/11/19 9:56,0.33,136.2
2/11/19 10:56,1,175.5
2/11/19 11:56,1.67,172.7
2/11/19 12:56,2,155.8
2/11/19 13:56,2.67,158.6
2/11/19 14:56,3.67,192.3
2/11/19 15:56,4.01,206.4
2/11/19 16:56,5.01,189.5
2/11/19 17:56,6.35,186.7
2/11/19 18:56,5.34,192.3
2/11/19 19:56,6.35,124.9
2/11/19 20:56,4.68,132
2/11/19 21:56,1.67,175.5
2/11/19 22:56,0.67,94.1
2/11/19 23:56,2,2.8
2/12/19 0:56,1.67,32.3
2/12/19 1:56,1.67,109.5
2/12/19 2:56,0.33,22.5
2/12/19 3:56,0.67,9.8
2/12/19 4:56,0.33,328.5
2/12/19 5:56,0.33,334.1
2/12/19 6:56,1,344
2/12/19 7:56,1,172.7
2/12/19 8:56,0.33,87
2/12/19 9:56,1,119.3
2/12/19 10:56,1.34,155.8
2/12/19 11:56,1.67,182.5
2/12/19 12:56,2.67,181.1
2/12/19 13:56,4.01,175.5
2/12/19 14:56,4.68,188.1
2/12/19 15:56,5.34,203.6
2/12/19 16:56,6.68,186.7
2/12/19 17:56,7.35,144.6
2/12/19 18:56,8.02,132
2/12/19 19:56,6.68,136.2
2/12/19 20:56,3.01,151.6
2/12/19 21:56,1.67,231.6
2/12/19 22:56,0.33,95.5
2/12/19 23:56,0.67,335.5
2/13/19 0:56,0.67,61.8
2/13/19 1:56,0.67,91.3
2/13/19 2:56,0.67,345.4
2/13/19 3:56,0.67,115.1
2/13/19 4:56,0.33,248.5
2/13/19 5:56,0.33,153
2/13/19 6:56,0.33,162.9
2/13/19 7:56,0.33,51.9
2/13/19 8:56,0.33,134.8
2/13/19 9:56,0.33,137.6
2/13/19 10:56,0.67,171.3
2/13/19 11:56,1.34,262.5
2/13/19 12:56,3.01,198
2/13/19 13:56,6.68,150.2
2/13/19 14:56,7.35,150.2
2/13/19 15:56,7.68,147.4
2/13/19 16:56,8.02,146
2/13/19 17:56,7.35,148.8
2/13/19 18:56,6.68,146
2/13/19 19:56,5.68,151.6
2/13/19 20:56,2.67,155.8
2/13/19 21:56,0.33,130.6
2/13/19 22:56,0.67,101.1
2/13/19 23:56,0.33,101.1
2/14/19 0:56,1,183.9
2/14/19 1:56,0.67,303.2
2/14/19 2:56,0.67,117.9
2/14/19 3:56,0.33,162.9
2/14/19 4:56,0.33,346.8
2/14/19 5:56,0.33,144.6
2/14/19 6:56,0,226
2/14/19 7:56,0.33,148.8
2/14/19 8:56,0.33,216.2
2/14/19 9:56,0.67,153
2/14/19 10:56,0.67,179.7
2/14/19 11:56,1.34,161.5
2/14/19 12:56,2,171.3
2/14/19 13:56,2.67,183.9
2/14/19 14:56,2.34,186.7
2/14/19 15:56,4.01,198
2/14/19 16:56,5.68,168.5
2/14/19 17:56,6.35,182.5
2/14/19 18:56,6.01,169.9
2/14/19 19:56,6.01,132
2/14/19 20:56,3.67,133.4
2/14/19 21:56,0.67,140.4
2/14/19 22:56,0.67,44.9
2/14/19 23:56,0.67,61.8
2/15/19 0:56,0.67,96.9
2/15/19 1:56,0.33,185.3
2/15/19 2:56,0.33,147.4
2/15/19 3:56,0.33,233.1
2/15/19 4:56,0.33,108.1
2/15/19 5:56,0.33,259.7
2/15/19 6:56,0,268.1
2/15/19 7:56,0.33,217.6
2/15/19 8:56,0.67,60.4
2/15/19 9:56,0.67,116.5
2/15/19 10:56,0.67,160
2/15/19 11:56,1.34,171.3
2/15/19 12:56,2,182.5
2/15/19 13:56,3.01,195.1
2/15/19 14:56,2.34,213.4
2/15/19 15:56,5.34,212
2/15/19 16:56,5.68,188.1
2/15/19 17:56,6.68,155.8
2/15/19 18:56,6.01,161.5
2/15/19 19:56,5.01,144.6
2/15/19 20:56,2.67,126.4
2/15/19 21:56,1,81.4
2/15/19 22:56,0.67,345.4
2/15/19 23:56,0.67,59
2/16/19 0:56,1,43.5
2/16/19 1:56,0.67,75.8
2/16/19 2:56,0.67,11.2
2/16/19 3:56,0.67,195.1
2/16/19 4:56,0.67,92.7
2/16/19 5:56,0.67,322.9
2/16/19 6:56,0.33,92.7
2/16/19 7:56,1,293.4
2/16/19 8:56,0,299
2/16/19 9:56,0.67,185.3
2/16/19 10:56,1,124.9
2/16/19 11:56,1.34,171.3
2/16/19 12:56,2.34,167.1
2/16/19 13:56,3.01,182.5
2/16/19 14:56,3.01,207.8
2/16/19 15:56,5.01,196.5
2/16/19 16:56,6.68,146
2/16/19 17:56,7.01,150.2
2/16/19 18:56,7.35,141.8
2/16/19 19:56,6.35,157.2
2/16/19 20:56,4.34,181.1
2/16/19 21:56,1.34,224.6
2/16/19 22:56,0.67,167.1
2/16/19 23:56,1,183.9
2/17/19 0:56,1,92.7
2/17/19 1:56,0.67,279.4
2/17/19 2:56,0.67,96.9
2/17/19 3:56,0.33,355.2
2/17/19 4:56,0.67,123.5
2/17/19 5:56,0.33,311.7
2/17/19 6:56,0.33,53.3
2/17/19 7:56,0.33,190.9
2/17/19 8:56,0.67,237.3
2/17/19 9:56,0.33,325.7
2/17/19 10:56,1,136.2
2/17/19 11:56,1.34,171.3
2/17/19 12:56,2.34,182.5
2/17/19 13:56,2.67,207.8
2/17/19 14:56,2.67,182.5
2/17/19 15:56,6.35,188.1
2/17/19 16:56,6.35,154.4
2/17/19 17:56,6.68,140.4
2/17/19 18:56,7.35,136.2
2/17/19 19:56,6.01,146
2/17/19 20:56,3.01,171.3
2/17/19 21:56,1,95.5
2/17/19 22:56,0.67,30.9
2/17/19 23:56,0.67,66
2/18/19 0:56,1,82.8
2/18/19 1:56,1,85.6
2/18/19 2:56,0.33,11.2
2/18/19 3:56,0.33,190.9
2/18/19 4:56,0.67,68.8
2/18/19 5:56,0.33,117.9
2/18/19 6:56,0,129.2
2/18/19 7:56,0.33,84.2
2/18/19 8:56,0.67,147.4
2/18/19 9:56,0.67,133.4
2/18/19 10:56,1,146
2/18/19 11:56,1.34,154.4
2/18/19 12:56,2.67,171.3
2/18/19 13:56,2,209.2
2/18/19 14:56,4.34,200.8
2/18/19 15:56,6.01,186.7
2/18/19 16:56,7.35,130.6
2/18/19 17:56,7.01,134.8
2/18/19 18:56,7.68,137.6
2/18/19 19:56,7.01,140.4
2/18/19 20:56,4.68,161.5
2/18/19 21:56,1.34,210.6
2/18/19 22:56,0.67,16.8
2/18/19 23:56,1.34,80
2/19/19 0:56,1,91.3
2/19/19 1:56,0.67,335.5
2/19/19 2:56,0.33,112.3
2/19/19 3:56,0.33,339.7
2/19/19 4:56,0.67,129.2
2/19/19 5:56,0.67,21.1
2/19/19 6:56,0.33,216.2
2/19/19 7:56,0.33,258.3
2/19/19 8:56,0.33,299
2/19/19 9:56,0.33,88.4
2/19/19 10:56,0.67,168.5
2/19/19 11:56,1.34,162.9
2/19/19 12:56,2,182.5
2/19/19 13:56,3.01,162.9
2/19/19 14:56,3.34,146
2/19/19 15:56,5.01,134.8
2/19/19 16:56,6.68,141.8
2/19/19 17:56,6.35,162.9
2/19/19 18:56,6.35,141.8
2/19/19 19:56,6.35,133.4
2/19/19 20:56,3.01,139
2/19/19 21:56,0.67,134.8
2/19/19 22:56,0.67,50.5
2/19/19 23:56,1.34,132
2/20/19 0:56,1,74.4
2/20/19 1:56,1,75.8
2/20/19 2:56,0.33,198
2/20/19 3:56,0.33,175.5
2/20/19 4:56,0.67,54.8
2/20/19 5:56,0.33,56.2
2/20/19 6:56,0.33,234.5
2/20/19 7:56,0.33,130.6
2/20/19 8:56,0.33,268.1
2/20/19 9:56,0.67,167.1
2/20/19 10:56,1,151.6
2/20/19 11:56,1.67,162.9
2/20/19 12:56,2.34,165.7
2/20/19 13:56,4.68,189.5
2/20/19 14:56,7.01,223.2
2/20/19 15:56,6.35,228.8
2/20/19 16:56,6.68,203.6
2/20/19 17:56,6.68,200.8
2/20/19 18:56,7.01,207.8
2/20/19 19:56,6.68,200.8
2/20/19 20:56,4.34,198
2/20/19 21:56,2.67,226
2/20/19 22:56,1.34,203.6
2/20/19 23:56,0.67,348.2
2/21/19 0:56,0.33,189.5
2/21/19 1:56,0.33,116.5
2/21/19 2:56,1,126.4
2/21/19 3:56,0.33,248.5
2/21/19 4:56,0.67,341.2
2/21/19 5:56,0.33,119.3
2/21/19 6:56,0.33,206.4
2/21/19 7:56,0.33,172.7
2/21/19 8:56,0.33,213.4
2/21/19 9:56,0.67,140.4
2/21/19 10:56,1,139
2/21/19 11:56,1.34,181.1
2/21/19 12:56,1.67,183.9
2/21/19 13:56,2.67,198
2/21/19 14:56,3.34,213.4
2/21/19 15:56,4.34,168.5
2/21/19 16:56,6.35,154.4
2/21/19 17:56,7.01,141.8
2/21/19 18:56,8.35,133.4
2/21/19 19:56,6.68,144.6
2/21/19 20:56,3.34,192.3
2/21/19 21:56,1.34,237.3
2/21/19 22:56,1,12.6
2/21/19 23:56,1,157.2
2/22/19 0:56,1,67.4
2/22/19 1:56,1,43.5
2/22/19 2:56,0.33,303.2
2/22/19 3:56,0.33,344
2/22/19 4:56,0.67,293.4
2/22/19 5:56,0.67,66
2/22/19 6:56,0.33,64.6
2/22/19 7:56,0.33,228.8
2/22/19 8:56,0.33,192.3
2/22/19 9:56,0.33,136.2
2/22/19 10:56,0.67,150.2
2/22/19 11:56,1,169.9
2/22/19 12:56,1.67,198
2/22/19 13:56,2.34,206.4
2/22/19 14:56,2.67,171.3
2/22/19 15:56,4.01,168.5
2/22/19 16:56,7.01,157.2
2/22/19 17:56,8.02,130.6
2/22/19 18:56,7.68,130.6
2/22/19 19:56,6.01,133.4
2/22/19 20:56,2.34,129.2
2/22/19 21:56,0.67,212
2/22/19 22:56,1.34,2.8
2/22/19 23:56,1,126.4
2/23/19 0:56,0.67,155.8
